sample_id,sample_date,ca,mov_avg_ca
MPR,1994-07-12,3.02,8.524444444444445
MPR,1994-07-19,7.71,8.644444444444444
MPR,1994-07-26,12.08,8.825555555555555
MPR,1994-08-02,9.2,9.112222222222222
MPR,1994-08-09,5.29,8.907777777777778
MPR,1994-08-16,11.23,9.666666666666666
MPR,1994-08-23,11.67,9.212222222222222
MPR,1994-08-30,11.65,9.04111111111111
MPR,1994-09-06,8.32,9.397777777777778
MPR,1994-09-13,9.85,9.7155555555555555
MPR,1994-09-20,3.62,9.744444444444444
MPR,1994-09-27,10.54,9.213333333333333
MPR,1994-10-04,12.41,9.007777777777777
MPR,1994-10-11,8.15,8.734444444444444
MPR,1994-10-18,11.49,8.686666666666667
MPR,1994-10-25,6.89,8.956666666666667
MPR,1994-11-01,9.8,8.556666666666667
MPR,1994-11-08,5.86,7.890000000000001
MPR,1994-11-15,9.42,7.891111111111111
MPR,1994-11-22,6.05,7.73
MPR,1994-11-29,6.94,7.992222222222222
MPR,1994-12-06,6.41,7.76625
MPR,1994-12-13,8.16,8.038571428571428
MPR,1994-12-20,10.04,7.808333333333334
MPR,1994-12-27,9.25,8.16
